-4.37116704805492	0.12831287705429562	0.059080507593093405	#1C75BC
-4.335885167464115	0.3078843353442897	0.12548366964842939	#DA1C5C
-4.257998751820262	-0.2706053671728723	0.18240066569586022	#7F3F98
-1.58572914499688	0.058747659662991225	0.18589556896193052	#1C75BC
-0.35136259621385424	-0.16892032452673256	0.09486166007905139	#F15A29
-0.801040149781568	-0.6144372789681709	0.12548366964842939	#1C75BC
-0.45637611816101487	-0.3624713958810073	0.12548366964842939	#7F3F98
-0.37116704805491985	0.05142500520074833	0.12548366964842939	#1C75BC
-1.3505720823798626	0.5616808820470149	0.13763261909715	#DA1C5C
-1.4828791345953816	-0.4418556272103178	0.12548366964842939	#7F3F98
-0.867110463906803	0.630913251508217	0.12548366964842939	#1C75BC
-0.5272727272727273	-0.10085292282088609	0.0810484709798211	#DA1C5C
-0.5597254004576655	0.04127314333263943	0.0484293738298315	#DA1C5C
-0.5272727272727273	0.1567713750780113	0.06590389016018307	#F15A29
-1.4920324526731852	-0.2158518826711049	0.10268358643644684	#DA1C5C
-0.7073434574578732	-0.45350530476388595	0.05258997295610568	#F15A29
-1.6622841689203245	-0.18273351362596202	0.07655502392344497	#7F3F98
-1.424297898897442	-0.09369669232369482	0.038443935926773455	#F15A29
-1.6133555231953398	-0.28425213230705104	0.038443935926773455	#1C75BC
-0.5818597878094449	-0.5427085500312039	0.0953609319742043	#DA1C5C
-0.41576867068857926	0.2779280216351152	0.0953609319742043	#DA1C5C
-2.2907010609527765	1.0115248595797794	0.03095485749947993	#7F3F98
-4.25234033700853	-0.044934470563760875	0.04976076555023924	#DA1C5C
-4.050967339296859	-0.6184314541293947	0.07605575202829208	#7F3F98
-4.420262117744955	0.45350530476388595	0.027626378198460578	#DA1C5C
-4.430247555648013	-0.13796546702725188	0.0326190971499896	#1C75BC
-0.5931766174329098	0.25479509049303095	0.046099438319117954	#7F3F98
-2.1965050967339295	0.5488662367380903	0.044102350738506345	#7F3F98
-2.325150821718328	0.3589764926149366	0.06091117120865405	#7F3F98
-1.1918036197212398	-0.6901601830663617	0.05059288537549407	#7F3F98
-0.6024963594757642	-0.2659454961514456	0.04859579779488246	#1C75BC
-2.589598502184314	0.6405658414811728	0.05308924485125858	#F15A29
